record_id,atm_id,date,city,location_type,day_of_week,month,is_weekend,is_holiday,festival,temperature,transaction_count,average_withdrawal,withdrawal_amount,deposit_amount,opening_cash,cash_remaining,cash_out,replenishment_required,next_day_cash_requirement
6225,ATM025,2025-05-22,Delhi,Bus Stand,Thursday,5,0,0,None,36.08,193,6039.0,1165527.0,45774.06,2000000,880247.06,0,0,1092833.5
6226,ATM009,2025-08-22,Bengaluru,College,Friday,8,0,0,None,28.9,147,6254.0,919338.0,42411.57,3000000,2123073.57,0,0,783579.08
6227,ATM029,2024-09-22,Kolkata,Hospital,Sunday,9,1,0,None,17.61,265,3158.0,836870.0,37378.62,1000000,200508.62,0,1,877878.47
6228,ATM031,2025-02-02,Pune,Bus Stand,Sunday,2,1,0,None,36.68,151,3790.0,572290.0,89758.57,2500000,2017468.57,0,0,595084.29
6229,ATM032,2024-03-05,Hyderabad,Mall,Tuesday,3,0,0,None,32.87,357,5207.0,1858899.0,268499.08,1000000,0.0,1,1,1599523.7
6230,ATM026,2025-02-25,Chennai,Hospital,Tuesday,2,0,0,None,26.11,125,3765.0,470625.0,43970.23,1000000,573345.23,0,0,429719.44
6231,ATM022,2025-11-30,Jaipur,Residential,Sunday,11,1,0,None,24.1,180,5436.0,1211270.95,112482.17,2500000,1401211.22,0,0,1524715.83
6232,ATM028,2024-01-29,Chennai,Hospital,Monday,1,0,1,None,38.37,159,3771.0,599589.0,46906.57,2500000,1947317.57,0,0,590090.82
6233,ATM018,2025-05-09,Hyderabad,Bus Stand,Friday,5,0,0,None,33.61,105,5963.0,626115.0,82495.5,1000000,456380.5,0,1,663252.86
6234,ATM027,2025-06-09,Chennai,Hospital,Monday,6,0,0,None,27.98,187,2656.0,496672.0,73724.85,3000000,2577052.85,0,0,524484.86
6235,ATM004,2025-06-07,Bengaluru,Railway Station,Saturday,6,1,0,None,28.09,241,4930.0,1188130.0,37650.74,1500000,349520.74,0,1,1179327.27
6236,ATM039,2025-06-05,Delhi,Bus Stand,Thursday,6,0,0,None,27.03,142,2747.0,390074.0,65765.11,1500000,1175691.11,0,0,349160.56
6237,ATM013,2025-12-16,Jaipur,College,Tuesday,12,0,0,None,40.92,105,2340.0,296437.89,24186.37,2500000,2227748.48,0,0,347319.99
6238,ATM040,2025-04-01,Mumbai,College,Tuesday,4,0,0,None,16.9,148,5118.0,757464.0,72893.57,1000000,315429.57,0,1,745603.85
6239,ATM008,2025-12-05,Kolkata,Railway Station,Friday,12,0,0,None,29.14,383,4789.0,2082869.57,292343.97,2500000,709474.4,0,0,2143284.14
6240,ATM026,2024-04-23,Mumbai,Mall,Tuesday,4,0,0,None,30.28,301,3797.0,1142897.0,166780.83,2000000,1023883.83,0,0,986128.48
6241,ATM009,2025-03-20,Delhi,Railway Station,Thursday,3,0,0,Diwali,23.99,504,6141.0,3095064.0,308527.9,1500000,0.0,1,1,3583317.71
6242,ATM020,2024-03-03,Kolkata,Bus Stand,Sunday,3,1,0,None,19.3,119,4468.0,531692.0,66078.51,3000000,2534386.51,0,0,524106.34
6243,ATM032,2025-02-01,Jaipur,College,Saturday,2,1,0,None,26.7,194,5765.0,1118410.0,102222.04,3000000,1983812.04,0,0,1245258.52
6244,ATM020,2024-12-16,Chennai,Hospital,Monday,12,0,0,None,33.16,102,3137.0,411394.54,24855.49,1500000,1113460.95,0,0,376769.38
6245,ATM012,2025-02-08,Hyderabad,Market,Saturday,2,1,0,None,29.05,403,4040.0,1628120.0,118824.22,3000000,1490704.22,0,0,2086587.26
6246,ATM010,2024-01-25,Hyderabad,Hospital,Thursday,1,0,0,None,36.5,139,4420.0,614380.0,74664.21,1000000,460284.21,0,1,645160.69
6247,ATM009,2024-04-05,Kolkata,Business Area,Friday,4,0,0,None,41.71,313,3606.0,1128678.0,153173.01,3000000,2024495.01,0,0,1286067.83
6248,ATM011,2025-07-31,Pune,Mall,Thursday,7,0,0,Dussehra,36.75,344,2714.0,933616.0,122535.76,3000000,2188919.76,0,0,1108910.04
6249,ATM003,2024-05-03,Delhi,Residential,Friday,5,0,0,None,19.26,153,4995.0,764235.0,137298.27,2000000,1373063.27,0,0,690307.89
6250,ATM005,2025-10-05,Bengaluru,Hospital,Sunday,10,1,0,None,24.52,155,3879.0,694272.25,64030.49,1500000,869758.24,0,0,857357.61
6251,ATM010,2024-02-08,Pune,Residential,Thursday,2,0,0,None,39.93,146,4507.0,658022.0,110281.8,2500000,1952259.8,0,0,739547.04
6252,ATM004,2024-07-13,Jaipur,Market,Saturday,7,1,0,None,26.88,275,6136.0,1687400.0,279915.74,2000000,592515.74,0,0,2168786.38
6253,ATM024,2025-05-10,Kolkata,Railway Station,Saturday,5,1,0,Dussehra,39.53,498,5211.0,2595078.0,294138.49,1500000,0.0,1,1,3342310.84
6254,ATM007,2025-05-01,Mumbai,College,Thursday,5,0,0,Christmas,38.05,365,2375.0,866875.0,115483.7,2500000,1748608.7,0,0,1170904.44
6255,ATM035,2024-03-23,Jaipur,College,Saturday,3,1,0,Diwali,39.73,358,4444.0,1590952.0,178947.68,1000000,0.0,1,1,2098409.4
6256,ATM028,2024-05-22,Chennai,Railway Station,Wednesday,5,0,0,Dussehra,27.6,339,5292.0,1793988.0,72029.0,2000000,278041.0,0,1,2152654.59
6257,ATM023,2025-02-15,Bengaluru,Mall,Saturday,2,1,0,None,,269,3616.0,972704.0,161045.38,1000000,188341.38,0,1,1182984.48
6258,ATM019,2024-02-15,Pune,College,Thursday,2,0,0,None,39.19,212,4278.0,906936.0,136516.83,1000000,229580.83,0,1,1028005.95
6259,ATM013,2025-03-30,Delhi,Residential,Sunday,3,1,0,Dussehra,41.84,283,4965.0,1405095.0,220613.76,3000000,1815518.76,0,0,1573628.81
6260,ATM010,2025-04-15,Hyderabad,Hospital,Tuesday,4,0,0,None,20.87,209,3090.0,645810.0,62591.22,2500000,1916781.22,0,0,580101.7
6261,ATM016,2024-04-23,Hyderabad,Business Area,Tuesday,4,0,0,None,15.11,171,4725.0,807975.0,107308.3,2000000,1299333.3,0,0,936535.18
6262,ATM011,2025-10-01,Bengaluru,Residential,Wednesday,10,0,0,None,25.47,121,3415.0,494589.77,18710.46,1000000,524120.69,0,0,592087.36
6263,ATM015,2024-10-23,Bengaluru,Mall,Wednesday,10,0,0,None,21.79,364,5590.0,2460604.85,85309.08,3000000,624704.23,0,0,2522571.31
6264,ATM009,2025-05-29,Mumbai,Mall,Thursday,5,0,0,None,29.88,196,6317.0,1238132.0,,3000000,1871558.85,0,0,1287826.51
6265,ATM013,2025-01-08,Mumbai,Railway Station,Wednesday,1,0,0,None,34.98,282,5008.0,1412256.0,95248.19,2000000,682992.19,0,0,1421177.0
6266,ATM034,2025-12-17,Bengaluru,Bus Stand,Wednesday,12,0,0,None,23.94,238,2520.0,750875.2,78657.51,1000000,327782.31,0,1,828456.92
6267,ATM014,2025-08-04,Mumbai,Business Area,Monday,8,0,0,None,19.01,233,5749.0,1339517.0,71882.12,1500000,232365.12,0,1,1428689.2
6268,ATM030,2024-11-23,Hyderabad,Mall,Saturday,11,1,0,None,35.97,348,4551.0,2107472.4,153512.7,2000000,46040.3,1,1,1956075.51
6269,ATM022,2025-12-06,Hyderabad,Business Area,Saturday,12,1,0,None,23.72,240,2423.0,773562.11,72059.15,3000000,2298497.04,0,0,721991.17
6270,ATM031,2024-02-05,Bengaluru,Bus Stand,Monday,2,0,0,None,30.76,110,3772.0,414920.0,54425.16,1000000,639505.16,0,0,452893.69
6271,ATM007,2025-04-28,Jaipur,Residential,Monday,4,0,0,None,28.39,171,3168.0,541728.0,72195.94,1000000,530467.94,0,0,460572.46
6272,ATM021,2024-11-07,Kolkata,Business Area,Thursday,11,0,1,None,31.38,305,3386.0,1256325.54,123386.21,1500000,367060.67,0,1,1640611.66
6273,ATM037,2024-12-19,Chennai,Business Area,Thursday,12,0,0,None,18.98,244,6164.0,2011379.12,278664.65,1000000,0.0,1,1,1824721.24
6274,ATM011,2025-01-21,Kolkata,Mall,Tuesday,1,0,0,None,22.83,323,4910.0,1585930.0,189708.16,1000000,0.0,1,1,1381417.73
6275,ATM007,2024-05-27,Kolkata,College,Monday,5,0,0,Diwali,21.36,324,1918.0,621432.0,31172.81,2500000,1909740.81,0,0,857160.11
6276,ATM033,2025-08-12,Kolkata,Railway Station,Tuesday,8,0,0,None,28.7,345,1680.0,579600.0,99020.26,2000000,1519420.26,0,0,499785.35
6277,ATM014,2025-05-20,Hyderabad,Residential,Tuesday,5,0,0,None,37.5,222,2567.0,569874.0,53721.59,1500000,983847.59,0,0,664927.78
6278,ATM025,2025-09-15,Bengaluru,Bus Stand,Monday,9,0,0,None,25.74,81,4210.0,341010.0,47067.11,3000000,2706057.11,0,0,365043.33
6279,ATM016,2024-04-24,Delhi,Bus Stand,Wednesday,4,0,0,None,33.01,204,6489.0,1323756.0,96301.07,1000000,0.0,1,1,1276972.13
6280,ATM021,2024-04-15,Kolkata,Bus Stand,Monday,4,0,0,None,31.34,184,1997.0,367448.0,24390.85,2000000,1656942.85,0,0,366323.69
6281,ATM011,2025-04-17,Delhi,Residential,Thursday,4,0,0,None,17.04,248,4465.0,1107320.0,39795.63,3000000,1932475.63,0,0,979613.4
6282,ATM007,2025-09-26,Kolkata,Railway Station,Friday,9,0,0,Holi,26.9,413,5456.0,2253328.0,404093.42,2000000,150765.42,0,1,2265747.77
6283,ATM040,2025-07-25,Hyderabad,Business Area,Friday,7,0,0,None,30.59,307,3238.0,994066.0,40991.21,1000000,46925.21,1,1,971091.96
6284,ATM019,2024-11-26,Mumbai,Residential,Tuesday,11,0,0,None,23.07,142,6328.0,1107207.53,119502.79,1500000,512295.26,0,0,1090611.07
6285,ATM030,2024-01-02,Delhi,Business Area,Tuesday,1,0,0,None,21.81,264,6023.0,1590072.0,178452.42,3000000,1588380.42,0,0,1788456.43
6286,ATM036,2025-12-04,Jaipur,College,Thursday,12,0,1,None,28.22,203,5979.0,1474640.24,85627.23,1500000,110986.99,0,1,1433906.84
6287,ATM029,2024-12-15,Kolkata,Business Area,Sunday,12,1,0,None,37.38,400,2271.0,1085434.82,172542.48,2000000,1087107.66,0,0,1037574.66
6288,ATM013,2024-01-07,Delhi,Railway Station,Sunday,1,1,0,None,40.16,220,3894.0,856680.0,77336.89,1000000,220656.89,0,1,922453.98
6289,ATM028,2025-05-14,Bengaluru,Railway Station,Wednesday,5,0,0,None,26.25,226,4000.0,904000.0,123864.73,1000000,219864.73,0,1,825849.06
6290,ATM033,2025-12-19,Bengaluru,Residential,Friday,12,0,0,None,20.43,210,1537.0,369300.62,28363.28,3000000,2659062.66,0,0,426628.2
6291,ATM010,2025-07-26,Delhi,Railway Station,Saturday,7,1,0,Holi,17.01,403,2890.0,1164670.0,164812.81,2000000,1000142.81,0,0,1595308.86
6292,ATM034,2024-03-28,Jaipur,Business Area,Thursday,3,0,0,None,19.71,377,3011.0,1135147.0,92789.73,3000000,1957642.73,0,0,1043220.64
6293,ATM015,2025-03-01,Mumbai,Hospital,Saturday,3,1,0,None,21.01,227,3303.0,749781.0,39195.03,2000000,1289414.03,0,0,727521.29
6294,ATM004,2024-02-11,Mumbai,Mall,Sunday,2,1,0,None,29.56,258,3502.0,903516.0,151429.85,2500000,1747913.85,0,0,901986.41
6295,ATM034,2025-07-28,Delhi,Mall,Monday,7,0,1,None,32.0,230,3661.0,842030.0,104270.09,2500000,1762240.09,0,0,917194.72
6296,ATM009,2024-04-07,Delhi,Mall,Sunday,4,1,0,None,15.86,368,2962.0,1090016.0,181146.3,1000000,91130.3,0,1,1299524.3
6297,ATM004,2024-02-05,Mumbai,Mall,Monday,2,0,0,None,31.41,262,4134.0,1083108.0,114449.13,3000000,2031341.13,0,0,1225238.39
6298,ATM008,2024-03-26,Mumbai,College,Tuesday,3,0,0,None,15.63,157,2378.0,373346.0,20471.05,1500000,1147125.05,0,0,412133.08
6299,ATM022,2024-03-02,Mumbai,Mall,Saturday,3,1,0,None,41.36,385,4215.0,1622775.0,63281.02,3000000,1440506.02,0,0,1601166.9
6300,ATM030,2024-02-12,Chennai,Market,Monday,2,0,0,None,30.9,264,1567.0,413688.0,39641.06,3000000,2625953.06,0,0,365346.55
6301,ATM039,2024-09-03,Jaipur,Mall,Tuesday,9,0,0,None,31.21,173,4530.0,783690.0,36539.08,1000000,252849.08,0,1,736305.94
6302,ATM035,2025-05-28,Mumbai,Business Area,Wednesday,5,0,0,None,23.59,242,1845.0,446490.0,51303.12,3000000,2604813.12,0,0,415048.37
6303,ATM019,2025-07-06,Chennai,College,Sunday,7,1,0,None,40.13,168,2804.0,471072.0,47171.05,1500000,1076099.05,0,0,603482.23
6304,ATM012,2024-11-04,Jaipur,Market,Monday,11,0,0,Holi,24.56,369,4022.0,1809315.58,57945.27,3000000,1248629.69,0,0,2450355.12
6305,ATM031,2025-07-17,Chennai,College,Thursday,7,0,0,Holi,34.74,281,4589.0,1289509.0,218581.72,2000000,929072.72,0,0,1742626.18
6306,ATM024,2025-06-24,Kolkata,Mall,Tuesday,6,0,0,None,17.71,269,5188.0,1395572.0,141334.83,2500000,1245762.83,0,0,1665769.96
6307,ATM029,2025-04-07,Kolkata,Business Area,Monday,4,0,0,None,26.51,256,5283.0,1352448.0,55041.51,2500000,1202593.51,0,0,1198532.2
6308,ATM003,2024-10-18,Bengaluru,Market,Friday,10,0,0,None,21.75,277,4358.0,1398509.14,123878.26,1500000,225369.12,0,1,1609373.63
6309,ATM005,2024-11-25,Jaipur,Market,Monday,11,0,0,None,15.25,359,6098.0,2618334.53,124279.35,2500000,5944.82,1,1,2779959.63
6310,ATM004,2025-06-17,Kolkata,Railway Station,Tuesday,6,0,0,None,22.04,290,4077.0,1182330.0,46247.46,2500000,1363917.46,0,0,1128112.29
6311,ATM034,2024-04-11,Hyderabad,Bus Stand,Thursday,4,0,0,Diwali,40.01,307,6339.0,1946073.0,134908.78,2500000,688835.78,0,0,2550925.04
6312,ATM011,2025-02-13,Pune,Hospital,Thursday,2,0,1,None,26.18,209,2284.0,477356.0,56217.2,3000000,2578861.2,0,0,474566.09
6313,ATM015,2025-07-01,Chennai,Railway Station,Tuesday,7,0,0,None,22.54,369,3992.0,1473048.0,253945.66,2000000,780897.66,0,0,1724345.34
6314,ATM012,2025-08-10,Bengaluru,Business Area,Sunday,8,1,0,Holi,27.45,406,5869.0,2382814.0,292174.84,2500000,409360.84,0,1,2705912.75
6315,ATM026,2024-01-24,Delhi,Mall,Wednesday,1,0,0,None,20.54,190,5535.0,1051650.0,110668.9,1000000,59018.9,0,1,1188665.61
6316,ATM035,2025-04-27,Jaipur,Hospital,Sunday,4,1,0,None,30.43,164,6204.0,1017456.0,39301.32,2500000,1521845.32,0,0,1300062.43
6317,ATM010,2024-11-23,Hyderabad,Market,Saturday,11,1,0,None,37.02,281,1543.0,569748.64,97786.62,2000000,1528037.98,0,0,528618.19
6318,ATM018,2025-02-22,Pune,Residential,Saturday,2,1,0,None,15.1,126,5734.0,722484.0,83127.66,1500000,860643.66,0,0,885674.95
6319,ATM024,2024-06-09,Jaipur,Railway Station,Sunday,6,1,0,None,27.42,327,5120.0,1674240.0,215711.23,2000000,541471.23,0,0,2096121.97
6320,ATM038,2024-01-28,Bengaluru,Bus Stand,Sunday,1,1,0,None,37.2,248,2353.0,583544.0,60906.02,1500000,977362.02,0,0,577789.0
6321,ATM032,2025-08-06,Jaipur,Railway Station,Wednesday,8,0,0,None,15.87,175,3337.0,583975.0,88461.21,1500000,1004486.21,0,0,651743.96
6322,ATM008,2025-11-22,Bengaluru,College,Saturday,11,1,0,Dussehra,18.36,367,5170.0,2096406.34,229001.15,2000000,132594.81,0,1,2313702.05
6323,ATM014,2024-03-25,Chennai,Business Area,Monday,3,0,0,None,41.2,295,3717.0,1096515.0,170861.72,1000000,74346.72,0,1,1260191.02
6324,ATM025,2025-01-01,Delhi,Railway Station,Wednesday,1,0,0,None,37.16,196,1754.0,343784.0,10863.71,2000000,1667079.71,0,0,358965.25
6325,ATM015,2025-06-06,Bengaluru,Residential,Friday,6,0,0,Holi,29.52,174,2672.0,464928.0,16348.77,1000000,551420.77,0,0,641121.54
6326,ATM010,2025-02-18,Bengaluru,Market,Tuesday,2,0,0,None,28.06,325,5365.0,1743625.0,202059.97,2500000,958434.97,0,0,1673117.59
6327,ATM030,2024-04-16,Pune,Business Area,Tuesday,4,0,0,None,18.8,237,1722.0,408114.0,38947.84,3000000,2630833.84,0,0,413494.88
6328,ATM028,2024-12-16,Jaipur,Bus Stand,Monday,12,0,0,None,30.91,117,3224.0,426192.59,34946.37,1000000,608753.78,0,0,363455.32
6329,ATM036,2024-03-21,Jaipur,Railway Station,Thursday,3,0,0,None,17.11,230,5256.0,1208880.0,49129.01,3000000,1840249.01,0,0,1052418.98
6330,ATM013,2025-12-10,Pune,Residential,Wednesday,12,0,0,None,34.42,203,4854.0,1172703.66,207094.67,1000000,34391.01,1,1,1212620.44
6331,ATM033,2024-09-02,Jaipur,Residential,Monday,9,0,0,None,41.4,187,2054.0,384098.0,48976.53,2500000,2164878.53,0,0,336884.66
6332,ATM023,2024-12-15,Delhi,Business Area,Sunday,12,1,0,None,24.29,302,6492.0,2213841.82,288932.01,3000000,1075090.19,0,0,2165837.47
6333,ATM027,2024-09-29,Delhi,Railway Station,Sunday,9,1,0,None,22.28,372,3196.0,1188912.0,84635.76,1500000,395723.76,0,1,1489800.04
6334,ATM034,2024-12-08,Kolkata,Mall,Sunday,12,1,0,None,16.52,329,5501.0,2132797.12,203696.33,1500000,0.0,1,1,2210608.11
6335,ATM038,2024-01-02,Chennai,Mall,Tuesday,1,0,0,None,29.55,288,2823.0,813024.0,31829.66,2500000,1718805.66,0,0,964714.67
6336,ATM014,2025-07-20,Pune,College,Sunday,7,1,0,None,38.98,187,1527.0,285549.0,13087.25,1500000,1227538.25,0,0,366208.1
6337,ATM039,2025-08-22,Bengaluru,Business Area,Friday,8,0,0,None,32.5,197,6186.0,1218642.0,204771.65,2500000,1486129.65,0,0,1074270.58
6338,ATM040,2025-11-26,Chennai,Bus Stand,Wednesday,11,0,0,None,37.03,206,5385.0,1398729.48,122019.54,1000000,0.0,1,1,1297517.67
6339,ATM002,2025-10-01,Pune,Hospital,Wednesday,10,0,0,None,22.05,130,2149.0,371434.62,62065.3,2500000,2190630.68,0,0,329528.14
6340,ATM009,2025-02-03,Kolkata,Hospital,Monday,2,0,0,None,19.87,196,2457.0,481572.0,64422.83,2500000,2082850.83,0,0,498687.21
6341,ATM027,2025-03-09,Pune,College,Sunday,3,1,0,None,38.19,227,3549.0,805623.0,28096.44,1500000,722473.44,0,0,933342.62
6342,ATM038,2024-03-26,Delhi,Railway Station,Tuesday,3,0,0,None,37.29,272,5196.0,1413312.0,83435.71,2000000,670123.71,0,0,1380936.62
6343,ATM032,2024-03-16,Bengaluru,Mall,Saturday,3,1,0,Eid,33.97,501,5151.0,2580651.0,244872.91,2000000,0.0,1,1,2881533.02
6344,ATM023,2025-04-30,Bengaluru,Mall,Wednesday,4,0,0,None,33.32,235,2180.0,512300.0,34392.32,2500000,2022092.32,0,0,529674.65
6345,ATM016,2025-08-28,Delhi,Hospital,Thursday,8,0,0,None,36.26,208,2809.0,584272.0,68075.74,2500000,1983803.74,0,0,595962.63
6346,ATM012,2024-07-01,Delhi,Business Area,Monday,7,0,0,None,36.87,249,2128.0,529872.0,33013.07,2000000,1503141.07,0,0,455530.65
6347,ATM015,2024-07-12,Pune,Residential,Friday,7,0,0,None,29.02,231,3854.0,890274.0,136098.2,2000000,1245824.2,0,0,945176.64
6348,ATM032,2025-07-27,Chennai,Residential,Sunday,7,1,0,None,27.84,189,5516.0,1042524.0,60601.4,2000000,1018077.4,0,0,1087770.97
6349,ATM008,2025-08-09,Kolkata,College,Saturday,8,1,0,None,22.32,245,3572.0,875140.0,88689.07,2500000,1713549.07,0,0,1030615.81
6350,ATM003,2024-09-23,Mumbai,Hospital,Monday,9,0,1,None,39.29,194,5595.0,1085430.0,50533.01,1000000,0.0,1,1,1197234.13
6351,ATM038,2025-08-27,Hyderabad,Bus Stand,Wednesday,8,0,0,None,23.37,245,6095.0,1493275.0,86944.0,2500000,1093669.0,0,0,1380705.25
6352,ATM012,2024-10-05,Jaipur,Market,Saturday,10,1,0,None,39.38,287,4543.0,1749962.66,299133.6,2000000,549170.94,0,0,2262155.42
6353,ATM031,2024-04-28,Bengaluru,Market,Sunday,4,1,0,Diwali,15.98,385,1849.0,711865.0,78672.56,2500000,1866807.56,0,0,1022553.32
6354,ATM012,2024-10-03,Bengaluru,Railway Station,Thursday,10,0,0,None,31.7,343,5086.0,2089800.34,213747.23,2000000,123946.89,0,1,1921179.75
6355,ATM040,2025-08-04,Chennai,Mall,Monday,8,0,0,None,29.88,294,6199.0,1822506.0,68684.12,3000000,1246178.12,0,0,1886841.54
6356,ATM008,2025-08-20,Hyderabad,Hospital,Wednesday,8,0,0,None,22.44,155,2444.0,378820.0,15156.95,3000000,2636336.95,0,0,391193.72
6357,ATM015,2024-10-03,Pune,Business Area,Thursday,10,0,0,None,16.23,188,2377.0,575480.22,69226.24,3000000,2493746.02,0,0,648983.58
6358,ATM032,2024-09-01,Mumbai,Market,Sunday,9,1,0,None,35.54,313,1536.0,480768.0,81511.06,2500000,2100743.06,0,0,471887.28
6359,ATM036,2025-01-16,Delhi,Hospital,Thursday,1,0,0,None,18.7,96,4773.0,458208.0,30802.97,1000000,572594.97,0,0,444593.23
6360,ATM025,2024-10-19,Kolkata,Market,Saturday,10,1,0,None,35.39,325,4034.0,1462223.66,259595.07,1000000,0.0,1,1,1593418.47
6361,ATM024,2024-01-26,Hyderabad,Railway Station,Friday,1,0,0,None,23.79,284,3863.0,1097092.0,48319.12,2500000,1451227.12,0,0,1294242.14
6362,ATM002,2024-03-18,Kolkata,Railway Station,Monday,3,0,0,Holi,20.23,472,2607.0,1230504.0,159082.25,1500000,428578.25,0,1,1661452.1
6363,ATM011,2025-08-31,Mumbai,Hospital,Sunday,8,1,0,Eid,37.24,356,2158.0,768248.0,98632.53,2500000,1830384.53,0,0,927450.05
6364,ATM003,2024-02-26,Jaipur,Bus Stand,Monday,2,0,0,None,21.03,116,4667.0,541372.0,29602.15,2000000,1488230.15,0,0,500330.59
6365,ATM015,2025-11-07,Jaipur,Residential,Friday,11,0,0,None,16.12,241,3244.0,922423.19,93242.17,1500000,670818.98,0,0,975452.38
6366,ATM018,2024-05-29,Hyderabad,Business Area,Wednesday,5,0,0,None,19.65,185,4971.0,919635.0,67118.61,2500000,1647483.61,0,0,829724.48
6367,ATM016,2025-10-19,Chennai,Railway Station,Sunday,10,1,0,None,23.23,270,4602.0,1380461.26,224851.56,1500000,344390.3,0,1,1361307.04
6368,ATM010,2025-11-05,Jaipur,College,Wednesday,11,0,0,None,25.14,207,4399.0,1121775.53,85008.91,2000000,963233.38,0,0,1217138.93
6369,ATM005,2025-04-12,Chennai,Market,Saturday,4,1,0,None,31.83,436,2185.0,952660.0,133016.18,3000000,2180356.18,0,0,1145179.14
6370,ATM037,2025-12-27,Bengaluru,Bus Stand,Saturday,12,1,1,None,34.75,342,2396.0,1067821.28,59354.05,2500000,1491532.77,0,0,1541453.15
6371,ATM023,2025-09-08,Jaipur,College,Monday,9,0,0,None,19.35,211,5663.0,1194893.0,76685.61,1000000,0.0,1,1,1333829.18
6372,ATM015,2025-08-25,Jaipur,Bus Stand,Monday,8,0,0,None,31.68,89,1717.0,152813.0,23410.35,3000000,2870597.35,0,0,139315.27
6373,ATM015,2025-02-21,Jaipur,Business Area,Friday,2,0,0,None,29.41,186,4363.0,811518.0,66174.33,3000000,2254656.33,0,0,778317.4
6374,ATM018,2024-11-09,Bengaluru,Business Area,Saturday,11,1,0,None,39.88,320,6105.0,2240855.97,333484.68,1500000,0.0,1,1,2882859.73
6375,ATM017,2025-06-29,Chennai,Railway Station,Sunday,6,1,0,None,28.1,331,5165.0,1709615.0,214875.47,1500000,5260.47,1,1,1887750.75
6376,ATM022,2024-04-04,Chennai,Railway Station,Thursday,4,0,0,None,41.41,162,4689.0,759618.0,60378.11,1000000,300760.11,0,1,684249.04
6377,ATM027,2024-09-15,Kolkata,Residential,Sunday,9,1,0,None,33.76,281,5143.0,1445183.0,240708.42,2500000,1295525.42,0,0,1345755.17
6378,ATM031,2024-04-19,Jaipur,Mall,Friday,4,0,0,None,24.77,306,5922.0,1812132.0,115007.56,1500000,0.0,1,1,2040900.45
6379,ATM015,2024-08-25,Kolkata,Residential,Sunday,8,1,0,Diwali,19.51,474,4546.0,2154804.0,173493.87,1000000,0.0,1,1,2531983.08
6380,ATM036,2024-11-08,Mumbai,Market,Friday,11,0,0,None,34.09,285,3633.0,1160472.65,190669.66,2500000,1530197.01,0,0,1064613.8
6381,ATM009,2024-01-25,Bengaluru,Hospital,Thursday,1,0,0,None,15.87,196,3371.0,660716.0,115340.13,3000000,2454624.13,0,0,792486.59
6382,ATM009,2025-10-07,Pune,Market,Tuesday,10,0,0,None,40.97,299,4726.0,1776751.17,285498.68,3000000,1508747.51,0,0,1942879.48
6383,ATM027,2025-03-07,Chennai,Market,Friday,3,0,0,None,35.25,213,4884.0,1040292.0,157085.61,3000000,2116793.61,0,0,1234400.57
6384,ATM027,2024-08-21,Jaipur,College,Wednesday,8,0,0,Eid,40.76,305,6219.0,1896795.0,105003.04,3000000,1208208.04,0,0,2498811.56
6385,ATM037,2024-03-23,Mumbai,Market,Saturday,3,1,0,None,18.48,360,3200.0,1152000.0,125456.44,1500000,473456.44,0,1,1196808.56
6386,ATM037,2024-09-07,Bengaluru,Business Area,Saturday,9,1,0,None,24.97,307,4683.0,1437681.0,173945.88,3000000,1736264.88,0,0,1724280.9
6387,ATM013,2025-12-04,Bengaluru,Market,Thursday,12,0,0,None,33.81,258,3486.0,1152505.97,165245.81,2500000,1512739.84,0,0,1317212.02
6388,ATM013,2024-07-25,Bengaluru,Railway Station,Thursday,7,0,0,None,31.21,337,6489.0,2186793.0,88821.2,1000000,0.0,1,1,2364967.95
6389,ATM025,2025-01-24,Hyderabad,Mall,Friday,1,0,0,Eid,41.48,392,4656.0,1825152.0,135087.43,2000000,309935.43,0,1,2527407.25
6390,ATM022,2025-09-11,Bengaluru,Railway Station,Thursday,9,0,0,None,31.79,301,5369.0,1616069.0,184584.45,2500000,1068515.45,0,0,1704376.71
6391,ATM004,2025-06-23,Delhi,Market,Monday,6,0,0,Holi,22.61,248,2812.0,697376.0,64458.43,1000000,367082.43,0,1,937704.62
6392,ATM033,2025-06-28,Hyderabad,Railway Station,Saturday,6,1,0,None,39.64,239,3690.0,881910.0,108426.18,1500000,726516.18,0,0,848828.92
6393,ATM002,2025-01-08,Chennai,Railway Station,Wednesday,1,0,0,None,17.72,250,1566.0,391500.0,30010.2,2000000,1638510.2,0,0,354876.29
6394,ATM010,2024-08-31,Pune,Mall,Saturday,8,1,0,Dussehra,26.65,364,5530.0,2012920.0,105159.22,3000000,1092239.22,0,0,2740540.39
6395,ATM014,2025-12-30,Bengaluru,Mall,Tuesday,12,0,0,None,18.41,305,1821.0,624465.57,52632.42,1000000,428166.85,0,1,532038.45
6396,ATM027,2024-02-18,Jaipur,Bus Stand,Sunday,2,1,0,None,30.21,124,2765.0,342860.0,46267.54,3000000,2703407.54,0,0,371458.91
6397,ATM030,2025-11-20,Pune,Residential,Thursday,11,0,0,Christmas,33.11,224,1771.0,441376.75,76468.0,2000000,1635091.25,0,0,479366.3
6398,ATM039,2025-12-26,Hyderabad,Hospital,Friday,12,0,0,Christmas,18.63,253,4179.0,1359543.64,89400.94,2500000,1229857.3,0,0,1408253.39
6399,ATM031,2025-12-11,Bengaluru,College,Thursday,12,0,0,None,15.35,176,2748.0,555717.44,84980.21,2500000,2029262.77,0,0,649383.73
